District Name,DistrictType,Virtual,Hybrid,In_Person,mean_proficient_english_2019,mean_proficient_math_2019,mean_proficient_english_2022,mean_proficient_math_2022,Unnamed: 0,NumberofSchools,GradesOffered,DistrictEnrollment,PercentofGiftedStudents,CharterSchoolEnrollment,GeographicSizeofDistrict,AmericanIndian_AlaskanNative,Asian,NativeHawaiianorotherPacificIslander,Black,Hispanic,White,TwoOrMoreRaces,EconomicallyDisadvantaged,EnglishLearner,SpecialEducation,Female,Male,Homeless,MilitaryConnected,perc_unconnected_students,Latitude,Longitude
DALLAS SCHOOL DISTRICT,Regular local school district,0.0,0.0,0.0,46.93333333333334,37.0,43.95,27.55,110.0,4.0,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.0989252424995464,2.9053298423564264,-0.074769957808513,-0.4174726442629795,-0.4924637909756968,-0.1727454984757938,-0.6837166060687205,-0.424441808303111,-0.2528826864290776,0.5443451466360721,-0.651123199690087,-1.2322271204563122,-0.3604799001734198,-0.4342462628416476,1.65694021558386,-1.6613282240235123,-0.883817916550525,-0.2019411032089562,-0.9668780460674428,41.343847,-75.950386
DALLASTOWN AREA SCHOOL DISTRICT,Regular local school district,0.0,3.0,6.0,48.8,33.12857142857143,46.74285714285714,28.68571428571429,111.0,8.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.5808935011781072,0.3121923059654705,-0.0445647178477504,-0.3477790507391523,0.5064769882798832,-0.0117529621428302,0.2094105835341369,0.2482676656810876,0.1795065012357724,-0.2348840391011689,-0.1051010559284646,-0.4910434590464959,-0.1689914422236804,-0.4342462628416476,0.1388389230884786,-0.1460356647571375,-0.4704860136838783,-0.4849989978754427,-0.8358370674894492,39.89157,-76.649911
DANIEL BOONE AREA SCHOOL DISTRICT,Regular local school district,0.0,1.0,8.0,46.55,26.8,43.1,24.95,112.0,4.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.0145078110747997,0.8503906625749145,-0.0586793159602563,-0.4614226772576402,0.1734967285280232,-0.057750829666534,0.2094105835341369,-0.049864942107364,0.0411419611830204,0.0002679636952764,0.0587055872000219,-0.5257864431750812,-0.4322880719045721,0.145982008029288,-0.2751887021375348,0.3361028768276194,-0.4114385989886431,-0.5793516294309382,-0.8358370674894492,40.30396,-75.78698
DANVILLE AREA SCHOOL DISTRICT,Regular local school district,0.0,6.0,3.0,41.65,29.75,43.84999999999999,27.85,113.0,4.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.1507816646604622,0.9971720325593082,-0.084367884525017,0.3379001945338949,-0.1594835312238368,0.4022278455705046,1.1025377731369943,-0.3632864015772748,-0.3739516589752357,0.3737446740190434,-0.2143054846807892,-0.763196834720413,-0.3604799001734198,-0.19688015203081,1.65694021558386,-1.6613282240235123,-0.5885808430743488,-0.2019411032089562,-0.8358370674894492,40.959041,-76.599821
DAUPHIN COUNTY TECHNICAL SCHOOL,Specialized public school district,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEEP ROOTS CHARTER SCHOOL,,,,,33.0,9.6,12.1,2.7,,,,,,,,,,,,,,,,,,,,,,,,
DEEP ROOTS CS,Charter agency,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEER LAKES SCHOOL DISTRICT,Regular local school district,1.0,8.0,0.0,44.4,31.0,42.5,23.85,114.0,4.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.2202106949955089,-0.226006050643973,-0.0812626729402657,-0.4899069970826876,-0.1594835312238368,-0.5407284386654247,0.2094105835341369,-0.4397306599845701,-0.5296117665345816,0.7656646786797863,-0.6238220925020059,-0.5547389299489021,-0.4083520146608547,0.6734622542755925,-0.0681748895245256,0.1294720732912929,-0.7066756724648193,-0.4849989978754427,-0.9668780460674428,40.624289,-79.858308
DELAWARE COUNTY TECHNICAL HIGH SCHOOL,Specialized public school district,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELAWARE VALLEY SCHOOL DISTRICT,Regular local school district,0.0,7.0,2.0,51.22000000000001,32.48,47.26000000000001,27.72,115.0,7.0,"PreKH, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.2156588999118564,-0.5195687906127606,-0.0640428632430085,1.0310186436100477,0.5064769882798832,-0.1267476309520899,-0.6837166060687205,-0.3327086982143566,0.5600089863808405,-0.0227861542259437,-0.3235099134331135,-0.2130995860178149,-0.4322880719045721,-0.3814982382170164,0.0008297146798058,-0.0082817957329198,-0.3523911842934078,-0.5793516294309382,-0.4427141317554687,41.35031,-74.741312
DERRY AREA SCHOOL DISTRICT,Regular local school district,0.0,8.0,1.0,46.55,32.0,44.8,27.75,116.0,3.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.2148700003543515,0.0186295659966832,-0.0708178703370114,0.0697952048404079,-0.1594835312238368,-0.5177295049035728,0.2094105835341369,-0.4015085307809224,-0.6506807390807398,0.7287780900058334,-0.1870043774927079,0.145911249977565,-0.5519683581231593,-0.2496281766554403,0.4838619441101557,-0.4904203373176768,-0.647628257769584,-0.1075884716534607,0.0814497825565051,40.339121,-79.312249
DERRY TOWNSHIP SCHOOL DISTRICT,Regular local school district,1.0,8.0,0.0,45.26666666666667,34.9,42.9,30.06666666666667,117.0,5.0,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.0211542466903483,0.8993177859030456,-0.0696887024880109,-0.6204846006792964,0.1734967285280232,2.9091116256123657,1.1025377731369943,-0.1339536263553889,0.0930286637028023,-0.5576416899982513,0.0041033728238599,-1.2438081151658409,0.3815378743818204,-2.51779323551455,0.9668941735405056,-0.903681944390325,-0.3523911842934078,0.8359378439014941,-1.2289600032234296,40.284914,-76.646724
DISCOVERY CHARTER SCHOOL,,,,,38.4,10.3,32.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,
DISCOVERY CS,Charter agency,6.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DONEGAL SCHOOL DISTRICT,Regular local school district,0.0,6.0,3.0,48.45,28.5,40.45,22.25,118.0,4.0,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.0410390038082915,-0.3727874206283669,-0.069970994450261,-0.5390448958874084,-0.1594835312238368,-0.1957444322376457,-0.6837166060687205,-0.2486200139663318,0.7070213101868894,-0.1426675674162883,-0.2416065918688702,-0.074127649503474,-0.1929274994673978,-1.0672225583372126,1.0358987777448372,-1.0414358134145378,-0.0571541108172316,0.3641746861240166,-0.1806321745994818,40.094785,-76.511358
DOVER AREA SCHOOL DISTRICT,Regular local school district,0.0,0.0,9.0,43.42,31.18,41.42,28.98,119.0,6.0,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.0418279033657964,-0.3727874206283669,-0.0471053455080015,-0.199973817282721,0.1734967285280232,-0.3107391010469054,0.2094105835341369,-0.1186647746739298,0.5340656351209494,-0.1518892145847765,0.0314044800119409,2.716892075492866,0.1182412447009288,-0.5924903367155384,0.0008297146798058,-0.0082817957329198,0.1199881332684741,-0.5793516294309382,-0.1806321745994818,40.00472,-76.844135
DOWNINGTOWN AREA SCHOOL DISTRICT,Regular local school district,1.0,8.0,0.0,44.58461538461539,33.69230769230769,45.98461538461538,34.23076923076923,120.0,16.0,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",1.7594642121509478,0.9482449092311768,0.0149988861870243,-0.1054176215748319,-0.4924637909756968,3.967062578657554,0.2094105835341369,-0.3327086982143566,-0.1923482001559987,-0.4884793362345908,0.0041033728238599,-1.9676202845113644,-0.0732472132488106,-0.5924903367155384,0.4148573399058193,-0.421543402805568,-0.5885808430743488,-0.5793516294309382,-1.62208293895741,39.997678,-75.698246
DR ROBERT KETTERER CS INC,Charter agency,1.0,3.0,2.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
DUBOIS AREA SCHOOL DISTRICT,Regular local school district,0.0,6.0,3.0,39.92,29.14,39.58,31.66,,,,,,,,,,,,,,,,,,,,,,,,
DUNMORE SCHOOL DISTRICT,Regular local school district,2.0,7.0,0.0,45.85,27.6,42.40000000000001,18.05,122.0,2.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.270861153850357,-0.9109857772378106,-0.0761814176197636,-0.8006895243834621,-0.1594835312238368,0.5402214481416162,0.2094105835341369,0.0265793162999312,0.2486887712621483,-0.1472783910005327,-0.651123199690087,-0.1609851098249369,0.6208984468189948,0.2251040449662329,-2.0003038072459205,1.9891493051182072,-1.0019127459409956,-0.5793516294309382,-0.1806321745994818,41.427187,-75.63257
DUQUESNE CITY SCHOOL DISTRICT,Regular local school district,2.0,2.0,5.0,14.2,7.4,17.2,3.6,123.0,1.0,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8",-0.4448644308687123,-1.204548517206598,-0.0312969956219949,-0.8687190854776473,1.838398027287323,1.6901681362342134,-0.6837166060687205,4.315102212949198,-0.5036684152746908,-3.079762190579737,2.324697483810755,2.409995715690363,2.4400387973415194,0.4888441680893851,1.8639540281968645,-1.867959027559834,2.186647647601707,-0.3906463663199472,2.440187396960388,40.371676,-79.847508
EAST ALLEGHENY SCHOOL DISTRICT,Regular local school district,5.0,4.0,0.0,40.7,17.25,27.05,9.8,124.0,2.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.2755127266023328,-0.9109857772378106,-0.0332730393577457,-0.7959910798762377,-0.4924637909756968,-0.425733769856165,-0.6837166060687205,2.358129197722439,-0.3825994427285327,-1.4567522889258375,1.9697830903657003,1.390868181251866,-0.1689914422236804,2.0185368822036684,-1.103243952589557,1.162626090972911,1.4190312565636491,-0.5793516294309382,2.178105439804401,40.365256,-79.78448
EAST LYCOMING SCHOOL DISTRICT,Regular local school district,0.0,3.0,6.0,48.6,34.825,44.85,31.775,125.0,4.0,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.2403675102540709,-0.7152772839252857,-0.0756168336952633,0.552266725176004,0.1734967285280232,-0.4027348360943131,0.2094105835341369,-0.4932416408696768,-0.6420329553274426,0.820994561690714,-0.6784243068781681,-0.2478425701463997,-0.5998404726105941,-0.6452383613401687,1.7259448197881917,-1.7302051585356164,-1.0019127459409956,0.0811167914575301,-0.4427141317554687,41.240897,-76.732246
EAST PENN SCHOOL DISTRICT,Regular local school district,0.0,7.0,2.0,50.42222222222222,32.62222222222223,46.36666666666667,29.5,126.0,10.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.8575759396845217,1.6332246358250142,0.035888491393533,-0.4475231122571017,-0.4924637909756968,0.4482257130942086,0.2094105835341369,-0.1263092005146593,0.8799769852528294,-0.4977009834030789,0.1133078015761842,-0.9484927500728668,-0.1929274994673978,0.0404859587800265,0.6218711525188286,-0.6281742063418946,-0.7066756724648193,-0.2019411032089562,-0.9668780460674428,40.536421,-75.506744
EAST PENNSBORO AREA SCHOOL DISTRICT,Regular local school district,0.0,9.0,0.0,46.33333333333334,27.36666666666666,40.23333333333333,22.3,127.0,4.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.0779070248795074,0.0675566893248142,-0.0462584696212511,-0.7839513158264755,-0.4924637909756968,1.41418093109199,0.2094105835341369,0.1488901297516038,0.3092232575352274,-0.6867447503570844,0.8777388028424555,0.0590537896561021,0.6687705613064296,0.2514780572785485,0.2768481314971515,-0.2837895337813552,0.1199881332684741,0.7415852123459985,-0.7047960889114557,40.302211,-76.946331
EAST STROUDSBURG AREA SCHOOL DISTRICT,Regular local school district,0.0,0.0,9.0,46.3625,27.25,33.8125,19.5,128.0,10.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.5860619153469693,-0.5195687906127606,0.011893674602273,1.23383483150523,18.820391274632183,-0.1267476309520899,2.8887921523427096,1.1961764699315496,0.6724301751737015,-1.774899116238676,2.6250096628796475,0.1343302552680364,0.1182412447009288,0.9108283650864292,0.4838619441101557,-0.4904203373176768,0.0018933038780035,-0.3906463663199472,0.6056136968684791,41.004639,-75.184281
EASTERN CENTER FOR ARTS & TECHNOLOGY,Specialized public school district,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EASTERN LANCASTER COUNTY SCHOOL DISTRICT,Regular local school district,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EASTERN LEBANON COUNTY SCHOOL DISTRICT,Regular local school district,0.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EASTERN WESTMORELAND CTC,Specialized public school district,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EASTERN YORK SCHOOL DISTRICT,Regular local school district,0.0,9.0,0.0,50.825,36.8,42.575,29.35,131.0,5.0,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.1330367760140358,0.6057550459342581,-0.0510574329795031,-0.3497367359504957,-0.1594835312238368,-0.4947305711417209,0.2094105835341369,-0.3862196790994634,0.0843808799495054,0.2861390259184065,0.0587055872000219,0.0822157790751588,-0.3604799001734198,-0.5661163244032238,-0.137179493728862,0.1294720732912929,0.0609407185732388,0.5528799492350076,0.0814497825565051,40.02392,-76.531481
EASTON AREA SCHOOL DISTRICT,Regular local school district,0.0,9.0,0.0,42.7375,23.1875,37.8625,23.075,132.0,9.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.8766990721093113,1.0460991558874393,0.0915000079568061,-0.5790795584593823,-0.1594835312238368,0.5862193156653202,1.1025377731369943,0.6610666610804824,2.0993144944677065,-1.7195692332277477,0.4682221950212388,0.1864447314609145,1.2671719923993654,-0.3814982382170164,-0.2061840979331984,0.1983490078034017,0.1790355479637093,-0.5793516294309382,0.9987366326024596,40.702372,-75.242444
EASTON ARTS ACADEMY ELEMENTARY CS,Charter agency,6.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELIZABETH FORWARD SCHOOL DISTRICT,Regular local school district,0.0,4.0,5.0,50.5,36.925,47.525,29.65,,,,,,,,,,,,,,,,,,,,,,,,
ELIZABETHTOWN AREA SCHOOL DISTRICT,Regular local school district,0.0,0.0,9.0,52.3,34.53333333333334,41.7,26.8,134.0,5.0,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.1085004461441168,1.975714499121933,-0.0620668195072577,-0.338577930245838,0.1734967285280232,0.0342449053808736,-0.6837166060687205,-0.27919771732925,-0.0972225788697316,0.24464161366021,-0.1597032703046269,-0.5084149511107883,0.0703691302134939,-0.9617265090879517,0.1388389230884786,-0.1460356647571375,-0.1752489402077021,0.8359378439014941,-0.8358370674894492,40.157588,-76.593218
ELK LAKE SCHOOL DISTRICT,Regular local school district,0.0,7.0,2.0,44.95,25.7,40.7,21.35,135.0,2.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.3340880871827692,-0.8620586539096794,-0.079568921166765,1.020153490687091,-0.4924637909756968,-0.5177295049035728,-0.6837166060687205,-0.4932416408696768,-0.0626314438565436,0.5673992645572923,-0.7057254140662493,-0.2015185913082864,0.2139854736757985,1.2800645374588415,0.1388389230884786,-0.1460356647571375,-0.3523911842934078,0.0811167914575301,0.0814497825565051,41.73793,-75.95765
ELLWOOD CITY AREA SCHOOL DISTRICT,Regular local school district,2.0,5.0,2.0,52.03333333333333,28.26666666666667,43.33333333333334,22.63333333333334,136.0,4.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.2591460817342697,-0.8620586539096794,-0.0730762060350123,-0.5092880806749879,-0.4924637909756968,-0.4947305711417209,-0.6837166060687205,-0.424441808303111,-0.4604294965082057,0.5259018522990964,0.4682221950212388,0.2269782129442636,-0.5759044153668768,-1.0672225583372126,-0.7582209315678798,0.7493644839002628,0.5923674508303559,-0.4849989978754427,0.0814497825565051,40.857424,-80.286618
ENVIRONMENTAL CS AT FRICK PARK,Charter agency,5.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPHRATA AREA SCHOOL DISTRICT,Regular local school district,0.0,0.0,9.0,45.52,33.14,38.36666666666667,28.6,137.0,7.0,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.1650084410570084,0.2143380593092081,-0.0691241185635106,-0.4592692235251625,0.1734967285280232,-0.0117529621428302,0.2094105835341369,-0.3021309948514386,0.3351666087951183,-0.0412294485629194,0.2498133375165898,0.0764252817203945,0.3097297026506682,-0.1177581150938642,-0.8272255357722162,0.8182414184123715,-0.0571541108172316,0.5528799492350076,-0.0495911960214883,40.179361,-76.191389
ERIE CITY SCHOOL DISTRICT,Regular local school district,5.0,4.0,0.0,28.97692307692308,16.38461538461538,19.10769230769231,8.7,,,,,,,,,,,,,,,,,,,,,,,,
ERIE COUNTY TECHNICAL SCHOOL,Specialized public school district,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERIE RISE LEADERSHIP ACADEMY CS,Charter agency,6.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPERANZA ACADEMY CS,Charter agency,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESPERANZA CYBER CS,,,,,26.7,1.1,11.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,
EUGENIO MARIA DE HOSTOS CS,Charter agency,9.0,0.0,0.0,45.6,25.2,31.1,13.6,,,,,,,,,,,,,,,,,,,,,,,,
EVERETT AREA SCHOOL DISTRICT,Regular local school district,1.0,5.0,3.0,44.33333333333334,27.73333333333333,40.93333333333334,22.5,139.0,4.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.3199610884545463,-0.1770789273158419,-0.0812626729402657,1.9903822814289105,-0.4924637909756968,-0.5177295049035728,-0.6837166060687205,-0.409152956621652,-0.4950206315213937,0.7841079730167619,-0.9241342715708982,0.973952371708844,-0.4562241291482895,-0.6716123736524843,-0.2061840979331984,0.1983490078034017,0.356177792049415,-0.2962937347644517,0.4745727182904856,40.0108,-78.370075
EVERGREEN COMMUNITY CS,Charter agency,0.0,0.0,0.0,65.8,35.1,50.0,21.1,,,,,,,,,,,,,,,,,,,,,,,,
EXECUTIVE EDUCATION ACADEMY CS,Charter agency,6.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXETER TOWNSHIP SCHOOL DISTRICT,Regular local school district,2.0,6.0,1.0,48.0,32.26000000000001,42.48,25.38,140.0,6.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.1500200399673085,0.4100465526217331,-0.0705355783747612,-0.639474147229328,-0.1594835312238368,-0.1497465647139418,-0.6837166060687205,-0.179820181399766,1.1307627140984424,-0.4423711003921504,-0.1051010559284646,-0.4505099775631464,-0.0014390415176583,0.4360961434647549,0.5528665483144922,-0.4904203373176768,0.1199881332684741,-0.3906463663199472,-0.8358370674894492,40.322595,-75.86017
FAIRFIELD AREA SCHOOL DISTRICT,Regular local school district,0.0,9.0,0.0,43.55,30.7,46.75,23.7,141.0,3.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.3602747189716702,0.3121923059654705,-0.0781574613555144,-0.2851331239761616,-0.4924637909756968,-0.3567369685706093,0.2094105835341369,-0.424441808303111,-0.4950206315213937,0.7656646786797863,-0.9787364859470604,-0.9542832474276312,-0.3844159574171372,-1.251840644523419,2.4159908618315455,-2.418974503656695,-0.7066756724648193,1.3077010016789716,-1.0979190246454362,39.781948,-77.376924
FAIRVIEW SCHOOL DISTRICT,Regular local school district,2.0,7.0,0.0,44.45,33.9,43.59999999999999,28.7,142.0,3.0,"K5H, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.1954023069849711,1.2907347725280955,-0.0854970523740175,-0.603256970819474,-0.1594835312238368,0.7242129182364316,-0.6837166060687205,-0.4473750858252996,-0.3739516589752357,0.3138039674238705,0.0860066943881032,-1.2785510992944258,-0.1450553849799629,-2.2013050877667673,-0.4822025147505391,0.5427336803639411,-0.883817916550525,0.7415852123459985,-1.0979190246454362,42.019393,-80.245875
FANNETT-METAL SCHOOL DISTRICT,Regular local school district,1.0,8.0,0.0,45.6,22.3,44.90000000000001,20.25,143.0,3.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.4565795029847996,-0.9109857772378106,-0.0826741327515163,0.3044237774199217,-0.4924637909756968,-0.5637273724272767,1.995664962739852,-0.523819344232595,-0.6074418203142548,0.8901569154543746,-0.8422309500066549,-0.0509656600844173,-0.5759044153668768,-0.0386360781569192,0.5528665483144922,-0.5592972718297857,1.6552209153445905,0.1754694230130257,-0.1806321745994818,40.122796,-77.779358
FARRELL AREA SCHOOL DISTRICT,Regular local school district,0.0,9.0,0.0,27.65,8.7,26.3,10.35,144.0,2.0,"PreKH, PreKF, K4F, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.4059290441299516,-1.155621393878467,-0.0727939140727622,-0.8572666269912882,2.5043585467910434,-0.5177295049035728,-0.6837166060687205,4.674390227463486,-0.4517817127549087,-2.9229941887154403,2.4612030197511605,2.884816498781027,-0.5998404726105941,3.2053674362578533,-1.2412531609982298,1.2315030254850197,0.6514148655255912,1.402053633234467,2.440187396960388,41.212141,-80.484056
FAYETTE COUNTY CAREER & TECHNICAL INSTITUTE,Specialized public school district,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FELL CS,Charter agency,0.0,9.0,0.0,55.7,28.4,50.6,13.9,,,,,,,,,,,,,,,,,,,,,,,,
FERNDALE AREA SCHOOL DISTRICT,Regular local school district,0.0,9.0,0.0,51.0,27.9,40.75,18.15,145.0,2.0,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.4152321896339033,-0.7642044072534168,-0.0815449649025158,-0.8303484553353155,-0.4924637909756968,-0.5177295049035728,-0.6837166060687205,0.2635565173625468,-0.1318137138829196,-0.096559331573848,0.7412332669020499,2.132051842661682,-0.4562241291482895,-0.618864349027854,0.7598803609274964,-0.7659280753661073,1.4780786712588847,0.3641746861240166,1.2608185897584463,40.317552,-78.930314
FIRST PHILADELPHIA PREPARATORY CS,Charter agency,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLEETWOOD AREA SCHOOL DISTRICT,Regular local school district,0.0,9.0,0.0,47.625,29.225,41.36666666666667,25.3,146.0,4.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.1366546659322393,-0.2749331739721043,-0.0761814176197636,-0.5026319509564201,-0.4924637909756968,-0.3567369685706093,-0.6837166060687205,-0.2715532914885205,0.8540336339929384,-0.0873376844053598,-0.7330265212543303,-0.6647583796894216,-0.1929274994673978,0.356974106527809,0.8288849651318329,-0.8348050098782162,-0.0571541108172316,0.0811167914575301,-0.8358370674894492,40.45601,-75.82238
FOLK ARTS-CULTURAL TREASURES CS,Charter agency,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORBES ROAD CTC,Specialized public school district,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORBES ROAD SCHOOL DISTRICT,Regular local school district,0.0,0.0,0.0,48.45,35.25,41.65000000000001,26.05,147.0,2.0,"K4F, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.4555458201510272,-1.0577671472222043,-0.0883199719965186,0.1582825763931322,-0.4924637909756968,-0.5637273724272767,-0.6837166060687205,-0.4855972150289473,-0.6074418203142548,0.8901569154543746,-0.8968331643828171,0.7133799907444555,-0.3365438429297024,0.567966205026331,0.7598803609274964,-0.6970511408539986,2.3637898916874134,-0.5793516294309382,0.0814497825565051,40.6541,-79.26716
FOREST AREA SCHOOL DISTRICT,Regular local school district,1.0,8.0,0.0,36.05,25.825,36.125,23.025,148.0,4.0,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.4586468686523444,-1.155621393878467,-0.0838033006005167,4.042525804219693,-0.4924637909756968,-0.5637273724272767,-0.6837166060687205,-0.5008860667104064,-0.4863728477680967,0.7472213843428098,-0.3781121278092758,0.7133799907444555,-0.647712587098029,0.8580803404617988,-1.931299203041584,1.9202723706060985,8.799958093468055,-0.5793516294309382,0.3435317397124921,41.49644,-79.456349
FOREST CITY REGIONAL SCHOOL DISTRICT,Regular local school district,1.0,8.0,0.0,47.75,31.35,37.3,24.8,,,,,,,,,,,,,,,,,,,,,,,,
FOREST HILLS SCHOOL DISTRICT,Regular local school district,1.0,8.0,0.0,49.15,25.55,44.0,25.55,150.0,2.0,"PreKH, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.2193492926340319,-0.4217145439564981,-0.0854970523740175,0.0527633435017198,-0.4924637909756968,-0.5407284386654247,0.2094105835341369,-0.4855972150289473,-0.5728506853010668,0.8671027975331544,-0.8968331643828171,-0.3173285384035702,-0.5759044153668768,-1.225466632211104,-0.4822025147505391,0.5427336803639411,-0.5885808430743488,0.9302904754569896,-0.0495911960214883,40.333292,-78.755168
FORT CHERRY SCHOOL DISTRICT,Regular local school district,1.0,8.0,0.0,48.0,31.0,45.15000000000001,26.0,151.0,2.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.3590687556656024,-0.2749331739721043,-0.0854970523740175,-0.322720680033956,-0.4924637909756968,-0.5177295049035728,0.2094105835341369,-0.4397306599845701,-0.4950206315213937,0.5996750296470007,0.2225122303285088,0.0880062764299231,-0.2886717284422675,0.356974106527809,-1.448266973611234,1.5070107635334502,-0.5295334283791135,0.0811167914575301,-0.3116731531774753,40.346453,-80.28393
FORT LEBOEUF SCHOOL DISTRICT,Regular local school district,0.0,1.0,8.0,43.8,32.65,39.575,30.15,,,,,,,,,,,,,,,,,,,,,,,,
FOX CHAPEL AREA SCHOOL DISTRICT,Regular local school district,0.0,5.0,4.0,39.0,30.44,35.98,24.14,153.0,6.0,"K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",0.1980862917377255,2.2203501157625896,-0.079568921166765,-0.5531402294090814,-0.1594835312238368,1.0461979909023589,-0.6837166060687205,-0.2409755881256023,-0.3480083077153447,0.0463761995377167,0.4682221950212388,-1.5564949723231067,-0.26473567119855,-1.779320890769723,-1.1722485567938934,1.162626090972911,-0.883817916550525,-0.1075884716534607,-1.2289600032234296,40.51729,-79.869649
FRANKLIN AREA SCHOOL DISTRICT,Regular local school district,0.0,9.0,0.0,44.45,25.475,31.925,19.1,154.0,4.0,"PreKF, K5F, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",-0.2188324512171457,-0.3238602973002356,-0.0730762060350123,0.948893748994189,-0.4924637909756968,-0.448732703618017,1.1025377731369943,-0.3479975498958157,-0.5296117665345816,0.5351234994675846,0.3044155518927521,0.2385592076537921,-0.5759044153668768,2.836131263885441,0.0008297146798058,-0.0082817957329198,-0.3523911842934078,-0.2962937347644517,0.3435317397124921,41.387428,-79.823345
