StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Pennsylvania,PA,District,No,,,,,Dallastown Area SD,Regular local school district,4207230,112671603,6325,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dallastown Area SD,Regular local school district,4207230,112671603,6325,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Daniel Boone Area SD,Regular local school district,4207290,114061503,3085,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Daniel Boone Area SD,Regular local school district,4207290,114061503,3085,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Daniel Boone Area SD,Regular local school district,4207290,114061503,3085,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Daniel Boone Area SD,Regular local school district,4207290,114061503,3085,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Daniel Boone Area SD,Regular local school district,4207290,114061503,3085,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Daniel Boone Area SD,Regular local school district,4207290,114061503,3085,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Daniel Boone Area SD,Regular local school district,4207290,114061503,3085,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Daniel Boone Area SD,Regular local school district,4207290,114061503,3085,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Daniel Boone Area SD,Regular local school district,4207290,114061503,3085,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Danville Area SD,Regular local school district,4207320,116471803,2163,Monthly,9/1/20,9/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Danville Area SD,Regular local school district,4207320,116471803,2163,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Danville Area SD,Regular local school district,4207320,116471803,2163,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Danville Area SD,Regular local school district,4207320,116471803,2163,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Danville Area SD,Regular local school district,4207320,116471803,2163,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Danville Area SD,Regular local school district,4207320,116471803,2163,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Danville Area SD,Regular local school district,4207320,116471803,2163,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Danville Area SD,Regular local school district,4207320,116471803,2163,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Danville Area SD,Regular local school district,4207320,116471803,2163,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dauphin County Technical School,Specialized public school district,4207385,115221607,1011,Monthly,9/1/20,9/30/20,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dauphin County Technical School,Specialized public school district,4207385,115221607,1011,Monthly,10/1/20,10/31/20,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dauphin County Technical School,Specialized public school district,4207385,115221607,1011,Monthly,11/1/20,11/30/20,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dauphin County Technical School,Specialized public school district,4207385,115221607,1011,Monthly,12/1/20,12/31/20,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dauphin County Technical School,Specialized public school district,4207385,115221607,1011,Monthly,1/1/21,1/31/21,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dauphin County Technical School,Specialized public school district,4207385,115221607,1011,Monthly,2/1/21,2/28/21,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dauphin County Technical School,Specialized public school district,4207385,115221607,1011,Monthly,3/1/21,3/31/21,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dauphin County Technical School,Specialized public school district,4207385,115221607,1011,Monthly,4/1/21,4/30/21,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dauphin County Technical School,Specialized public school district,4207385,115221607,1011,Monthly,5/1/21,5/31/21,,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Deep Roots CS,Charter agency,4200899,126516724,365,Monthly,9/1/20,9/30/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Deep Roots CS,Charter agency,4200899,126516724,365,Monthly,10/1/20,10/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Deep Roots CS,Charter agency,4200899,126516724,365,Monthly,11/1/20,11/30/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Deep Roots CS,Charter agency,4200899,126516724,365,Monthly,12/1/20,12/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Deep Roots CS,Charter agency,4200899,126516724,365,Monthly,1/1/21,1/31/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Deep Roots CS,Charter agency,4200899,126516724,365,Monthly,2/1/21,2/28/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Deep Roots CS,Charter agency,4200899,126516724,365,Monthly,3/1/21,3/31/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Deep Roots CS,Charter agency,4200899,126516724,365,Monthly,4/1/21,4/30/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Deep Roots CS,Charter agency,4200899,126516724,365,Monthly,5/1/21,5/31/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Deer Lakes SD,Regular local school district,4207540,103022253,1841,Monthly,9/1/20,9/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Deer Lakes SD,Regular local school district,4207540,103022253,1841,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Deer Lakes SD,Regular local school district,4207540,103022253,1841,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Deer Lakes SD,Regular local school district,4207540,103022253,1841,Monthly,12/1/20,12/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Deer Lakes SD,Regular local school district,4207540,103022253,1841,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Deer Lakes SD,Regular local school district,4207540,103022253,1841,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Deer Lakes SD,Regular local school district,4207540,103022253,1841,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Deer Lakes SD,Regular local school district,4207540,103022253,1841,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Deer Lakes SD,Regular local school district,4207540,103022253,1841,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware County Technical High School,Specialized public school district,4280200,125232407,1202,Monthly,9/1/20,9/30/20,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware County Technical High School,Specialized public school district,4280200,125232407,1202,Monthly,10/1/20,10/31/20,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware County Technical High School,Specialized public school district,4280200,125232407,1202,Monthly,11/1/20,11/30/20,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware County Technical High School,Specialized public school district,4280200,125232407,1202,Monthly,12/1/20,12/31/20,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware County Technical High School,Specialized public school district,4280200,125232407,1202,Monthly,1/1/21,1/31/21,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware County Technical High School,Specialized public school district,4280200,125232407,1202,Monthly,2/1/21,2/28/21,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware County Technical High School,Specialized public school district,4280200,125232407,1202,Monthly,3/1/21,3/31/21,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware County Technical High School,Specialized public school district,4280200,125232407,1202,Monthly,4/1/21,4/30/21,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware County Technical High School,Specialized public school district,4280200,125232407,1202,Monthly,5/1/21,5/31/21,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware Valley SD,Regular local school district,4207530,120522003,4252,Monthly,9/1/20,9/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware Valley SD,Regular local school district,4207530,120522003,4252,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware Valley SD,Regular local school district,4207530,120522003,4252,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware Valley SD,Regular local school district,4207530,120522003,4252,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware Valley SD,Regular local school district,4207530,120522003,4252,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware Valley SD,Regular local school district,4207530,120522003,4252,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware Valley SD,Regular local school district,4207530,120522003,4252,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware Valley SD,Regular local school district,4207530,120522003,4252,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Delaware Valley SD,Regular local school district,4207530,120522003,4252,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Area SD,Regular local school district,4207560,107651603,1837,Monthly,9/1/20,9/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Area SD,Regular local school district,4207560,107651603,1837,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Area SD,Regular local school district,4207560,107651603,1837,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Area SD,Regular local school district,4207560,107651603,1837,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Area SD,Regular local school district,4207560,107651603,1837,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Area SD,Regular local school district,4207560,107651603,1837,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Area SD,Regular local school district,4207560,107651603,1837,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Area SD,Regular local school district,4207560,107651603,1837,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Area SD,Regular local school district,4207560,107651603,1837,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Township SD,Regular local school district,4207590,115221753,3415,Monthly,9/1/20,9/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Township SD,Regular local school district,4207590,115221753,3415,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Township SD,Regular local school district,4207590,115221753,3415,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Township SD,Regular local school district,4207590,115221753,3415,Monthly,12/1/20,12/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Township SD,Regular local school district,4207590,115221753,3415,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Township SD,Regular local school district,4207590,115221753,3415,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Township SD,Regular local school district,4207590,115221753,3415,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Township SD,Regular local school district,4207590,115221753,3415,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Derry Township SD,Regular local school district,4207590,115221753,3415,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Discovery CS,Charter agency,4200121,126510011,634,Monthly,9/1/20,9/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Discovery CS,Charter agency,4200121,126510011,634,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Discovery CS,Charter agency,4200121,126510011,634,Monthly,11/1/20,11/30/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Discovery CS,Charter agency,4200121,126510011,634,Monthly,12/1/20,12/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Discovery CS,Charter agency,4200121,126510011,634,Monthly,1/1/21,1/31/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Discovery CS,Charter agency,4200121,126510011,634,Monthly,2/1/21,2/28/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Discovery CS,Charter agency,4200121,126510011,634,Monthly,3/1/21,3/31/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Discovery CS,Charter agency,4200121,126510011,634,Monthly,4/1/21,4/30/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Discovery CS,Charter agency,4200121,126510011,634,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Donegal SD,Regular local school district,4207650,113362203,2818,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Donegal SD,Regular local school district,4207650,113362203,2818,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Donegal SD,Regular local school district,4207650,113362203,2818,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Donegal SD,Regular local school district,4207650,113362203,2818,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Donegal SD,Regular local school district,4207650,113362203,2818,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Donegal SD,Regular local school district,4207650,113362203,2818,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Donegal SD,Regular local school district,4207650,113362203,2818,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Donegal SD,Regular local school district,4207650,113362203,2818,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Donegal SD,Regular local school district,4207650,113362203,2818,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dover Area SD,Regular local school district,4207680,112671803,3418,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dover Area SD,Regular local school district,4207680,112671803,3418,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dover Area SD,Regular local school district,4207680,112671803,3418,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dover Area SD,Regular local school district,4207680,112671803,3418,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dover Area SD,Regular local school district,4207680,112671803,3418,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dover Area SD,Regular local school district,4207680,112671803,3418,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dover Area SD,Regular local school district,4207680,112671803,3418,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dover Area SD,Regular local school district,4207680,112671803,3418,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dover Area SD,Regular local school district,4207680,112671803,3418,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Downingtown Area SD,Regular local school district,4207710,124152003,12909,Monthly,9/1/20,9/30/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Downingtown Area SD,Regular local school district,4207710,124152003,12909,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Downingtown Area SD,Regular local school district,4207710,124152003,12909,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Downingtown Area SD,Regular local school district,4207710,124152003,12909,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Downingtown Area SD,Regular local school district,4207710,124152003,12909,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Downingtown Area SD,Regular local school district,4207710,124152003,12909,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Downingtown Area SD,Regular local school district,4207710,124152003,12909,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Downingtown Area SD,Regular local school district,4207710,124152003,12909,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Downingtown Area SD,Regular local school district,4207710,124152003,12909,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Dr Robert Ketterer CS Inc,Charter agency,4200021,107653040,172,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Dr Robert Ketterer CS Inc,Charter agency,4200021,107653040,172,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Dr Robert Ketterer CS Inc,Charter agency,4200021,107653040,172,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Dr Robert Ketterer CS Inc,Charter agency,4200021,107653040,172,Monthly,12/1/20,12/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Dr Robert Ketterer CS Inc,Charter agency,4200021,107653040,172,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Dr Robert Ketterer CS Inc,Charter agency,4200021,107653040,172,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Dr Robert Ketterer CS Inc,Charter agency,4200021,107653040,172,Monthly,3/1/21,3/31/21,,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Dr Robert Ketterer CS Inc,Charter agency,4200021,107653040,172,Monthly,4/1/21,4/30/21,,,,,,,,,,,,,
Pennsylvania,PA,District,Yes,,,,,Dr Robert Ketterer CS Inc,Charter agency,4200021,107653040,172,Monthly,5/1/21,5/31/21,,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,DuBois Area SD,Regular local school district,4207830,106172003,3438,Monthly,9/1/20,9/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,DuBois Area SD,Regular local school district,4207830,106172003,3438,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,DuBois Area SD,Regular local school district,4207830,106172003,3438,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,DuBois Area SD,Regular local school district,4207830,106172003,3438,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,DuBois Area SD,Regular local school district,4207830,106172003,3438,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,DuBois Area SD,Regular local school district,4207830,106172003,3438,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,DuBois Area SD,Regular local school district,4207830,106172003,3438,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,DuBois Area SD,Regular local school district,4207830,106172003,3438,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,DuBois Area SD,Regular local school district,4207830,106172003,3438,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dunmore SD,Regular local school district,4207980,119352203,1455,Monthly,9/1/20,9/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dunmore SD,Regular local school district,4207980,119352203,1455,Monthly,10/1/20,10/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dunmore SD,Regular local school district,4207980,119352203,1455,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dunmore SD,Regular local school district,4207980,119352203,1455,Monthly,12/1/20,12/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dunmore SD,Regular local school district,4207980,119352203,1455,Monthly,1/1/21,1/31/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dunmore SD,Regular local school district,4207980,119352203,1455,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dunmore SD,Regular local school district,4207980,119352203,1455,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dunmore SD,Regular local school district,4207980,119352203,1455,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Dunmore SD,Regular local school district,4207980,119352203,1455,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Duquesne City SD,Regular local school district,4208010,103022503,344,Monthly,9/1/20,9/30/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Duquesne City SD,Regular local school district,4208010,103022503,344,Monthly,10/1/20,10/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Duquesne City SD,Regular local school district,4208010,103022503,344,Monthly,11/1/20,11/30/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Duquesne City SD,Regular local school district,4208010,103022503,344,Monthly,12/1/20,12/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Duquesne City SD,Regular local school district,4208010,103022503,344,Monthly,1/1/21,1/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Duquesne City SD,Regular local school district,4208010,103022503,344,Monthly,2/1/21,2/28/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Duquesne City SD,Regular local school district,4208010,103022503,344,Monthly,3/1/21,3/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Duquesne City SD,Regular local school district,4208010,103022503,344,Monthly,4/1/21,4/30/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,Duquesne City SD,Regular local school district,4208010,103022503,344,Monthly,5/1/21,5/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,East Allegheny SD,Regular local school district,4208060,103022803,1465,Monthly,9/1/20,9/30/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,East Allegheny SD,Regular local school district,4208060,103022803,1465,Monthly,10/1/20,10/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,East Allegheny SD,Regular local school district,4208060,103022803,1465,Monthly,11/1/20,11/30/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,East Allegheny SD,Regular local school district,4208060,103022803,1465,Monthly,12/1/20,12/31/20,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,East Allegheny SD,Regular local school district,4208060,103022803,1465,Monthly,1/1/21,1/31/21,Virtual,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,East Allegheny SD,Regular local school district,4208060,103022803,1465,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,East Allegheny SD,Regular local school district,4208060,103022803,1465,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,East Allegheny SD,Regular local school district,4208060,103022803,1465,Monthly,4/1/21,4/30/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,East Allegheny SD,Regular local school district,4208060,103022803,1465,Monthly,5/1/21,5/31/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,East Lycoming SD,Regular local school district,4208490,117412003,1604,Monthly,9/1/20,9/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,East Lycoming SD,Regular local school district,4208490,117412003,1604,Monthly,10/1/20,10/31/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,East Lycoming SD,Regular local school district,4208490,117412003,1604,Monthly,11/1/20,11/30/20,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,East Lycoming SD,Regular local school district,4208490,117412003,1604,Monthly,12/1/20,12/31/20,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,East Lycoming SD,Regular local school district,4208490,117412003,1604,Monthly,1/1/21,1/31/21,In-person,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,East Lycoming SD,Regular local school district,4208490,117412003,1604,Monthly,2/1/21,2/28/21,Hybrid,,,,,,,,,,,,
Pennsylvania,PA,District,No,,,,,East Lycoming SD,Regular local school district,4208490,117412003,1604,Monthly,3/1/21,3/31/21,Hybrid,,,,,,,,,,,,
